Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-06,24.059169794294306,24.20985378663034,23.950343353552903,24.14288330078125,236800,0.0,0,,,,,,,,,,21.94960021972656
2017-02-07,24.159628014765826,24.226598505308875,23.74106204969616,23.900115966796875,411600,0.0,0,-0.010055440808783511,0.9899445591912165,,,,,,,,22.01656723022461
2017-02-08,23.79129349468668,24.293573056057173,23.372727459661725,24.22660255432129,351500,0.0,0,0.013660460391823337,1.003467657632149,,,,,,,,22.3095703125
2017-02-09,24.251709377256315,24.829330806967675,24.23496795357225,24.486106872558597,727900,0.0,0,0.01071154395897822,1.0142163455582887,,,,,,,,21.87425994873047
2017-02-10,24.60330993312029,24.887934952009346,24.477740447540445,24.51959800720215,330900,0.0,0,0.0013677606986630675,1.0156035508156849,,,,,,,,21.58963203430176
2017-02-13,24.544708192111383,24.68702068558689,24.22659875789096,24.310312271118164,273500,0.0,0,-0.008535447278642638,1.0069349202516953,,,,,,,,21.98308753967285
2017-02-14,24.251713082771005,24.419140118811946,23.95871816475319,24.084287643432617,308900,0.0,0,-0.00929747940564607,0.9975729635678293,,,,,,,,22.35142135620117
2017-02-15,24.008948024503983,24.360543557793054,23.80384996479256,24.22660255432129,428400,0.0,0,0.005909035508778304,1.0034676576321488,,,,,,,,22.4267692565918
2017-02-16,24.218225296949267,24.368909289285305,24.042426773656448,24.14288330078125,261700,0.0,0,-0.003455674535970177,0.9999999999999998,,,,24.130331205835535,,,,22.49373817443848
2017-02-17,23.941975560395484,24.14288704913569,23.523409559677734,23.741064071655277,461500,0.0,0,-0.016643381990458894,0.9833566180095409,,,,24.130331205835535,,,,23.1215877532959
2017-02-21,24.02569084316747,24.059175295397036,23.473183809406784,23.66572380065918,449000,0.0,0,-0.0031734159331993084,0.9802360184499325,,,,24.130331205835535,,,,23.489931106567383
