Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,6.510000228881836,6.53000020980835,6.480000019073486,6.53000020980835,3100,0,0
2017-02-07,6.480000019073486,6.510000228881836,6.449999809265137,6.449999809265137,6500,0,0
2017-02-08,6.429999828338623,6.5,6.429999828338623,6.460000038146973,3000,0,0
2017-02-09,6.46999979019165,6.53000020980835,6.449999809265137,6.460000038146973,4900,0,0
2017-02-10,6.46999979019165,6.510000228881836,6.460000038146973,6.460000038146973,1700,0,0
2017-02-13,6.460000038146973,6.610000133514404,6.449999809265137,6.449999809265137,1000,0,0
2017-02-14,6.460000038146973,6.480000019073486,6.440000057220459,6.440000057220459,1500,0,0
2017-02-15,6.46999979019165,6.679999828338623,6.449999809265137,6.639999866485596,7400,0,0
2017-02-16,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,200,0,0
2017-02-17,6.599999904632568,6.639999866485596,6.599999904632568,6.639999866485596,600,0,0
2017-02-21,6.590000152587891,6.730000019073486,6.360000133514404,6.46999979019165,57800,0,0
2017-02-22,6.369999885559082,7.010000228881836,6.369999885559082,6.650000095367432,70200,0,0
2017-02-23,6.670000076293945,6.789999961853027,6.630000114440918,6.650000095367432,4400,0,0
2017-02-24,6.730000019073486,7.019999980926514,6.599999904632568,6.840000152587891,13800,0,0
2017-02-27,6.820000171661377,7.349999904632568,6.820000171661377,6.880000114440918,11700,0,0
2017-02-28,6.940000057220459,6.940000057220459,6.78000020980835,6.829999923706055,2200,0,0
2017-03-01,6.860000133514404,7.119999885559082,6.730000019073486,6.900000095367432,30400,0,0
2017-03-02,6.880000114440918,7.349999904632568,6.880000114440918,7.349999904632568,29300,0,0
2017-03-03,7.369999885559082,7.5,7.25,7.340000152587891,8500,0,0
2017-03-06,7.329999923706055,7.329999923706055,7.21999979019165,7.21999979019165,13900,0,0
2017-03-07,7.449999809265137,7.460000038146973,7.230000019073486,7.300000190734863,2300,0,0
2017-03-08,7.239999771118164,7.360000133514404,6.960000038146973,7.0,37900,0,0
2017-03-09,7.070000171661377,7.440000057220459,7.070000171661377,7.210000038146973,5000,0,0
2017-03-10,7.409999847412109,7.760000228881836,7.309999942779541,7.599999904632568,71500,0,0
2017-03-13,7.800000190734863,8.319999694824219,7.590000152587891,7.980000019073486,79200,0,0
2017-03-14,7.960000038146973,8.0,7.75,7.820000171661377,19600,0,0
2017-03-15,7.869999885559082,7.96999979019165,7.619999885559082,7.880000114440918,29700,0,0
2017-03-16,7.889999866485596,8.010000228881836,7.75,7.929999828338623,26400,0,0
2017-03-17,7.849999904632568,8.329999923706055,7.800000190734863,8.279999732971191,33400,0,0
2017-03-20,8.34000015258789,8.460000038146973,7.829999923706055,8.039999961853027,59800,0,0
2017-03-21,8.0600004196167,8.140000343322754,7.710000038146973,8.140000343322754,106100,0,0
2017-03-22,8.100000381469727,8.140000343322754,7.809999942779541,8.039999961853027,77300,0,0
2017-03-23,7.869999885559082,8.0600004196167,7.769999980926514,7.880000114440918,61300,0,0
2017-03-24,7.829999923706055,8.100000381469727,7.699999809265137,8.100000381469727,160000,0,0
2017-03-27,8.079999923706055,8.380000114440918,7.840000152587891,8.239999771118164,162700,0,0
2017-03-28,8.260000228881836,8.670000076293945,7.880000114440918,8.5,162500,0,0
2017-03-29,8.510000228881836,8.680000305175781,8.199999809265137,8.529999732971191,129900,0,0
2017-03-30,8.460000038146973,8.710000038146973,8.380000114440918,8.680000305175781,15400,0,0
2017-03-31,8.680000305175781,9.15999984741211,8.470000267028809,9.100000381469727,108300,0,0
2017-04-03,9.34000015258789,9.34000015258789,8.829999923706055,8.880000114440918,134900,0,0
2017-04-04,8.890000343322754,9.170000076293945,8.489999771118164,8.600000381469727,53900,0,0
2017-04-05,8.619999885559082,8.789999961853027,8.399999618530273,8.430000305175781,17900,0,0
2017-04-06,8.460000038146973,8.989999771118164,8.449999809265137,8.930000305175781,18000,0,0
2017-04-07,8.880000114440918,9.0,8.649999618530273,8.699999809265137,60400,0,0
2017-04-10,8.699999809265137,9.199999809265137,8.619999885559082,9.079999923706055,32800,0,0
2017-04-11,8.979999542236328,9.420000076293945,8.979999542236328,9.329999923706055,39400,0,0
2017-04-12,9.319999694824219,9.319999694824219,8.920000076293945,9.210000038146973,8300,0,0
2017-04-13,9.1899995803833,9.239999771118164,8.829999923706055,9.239999771118164,17600,0,0
2017-04-17,8.710000038146973,9.170000076293945,8.710000038146973,9.15999984741211,38200,0,0
2017-04-18,9.149999618530273,9.229999542236328,8.75,9.180000305175781,45400,0,0
2017-04-19,9.109999656677246,9.220000267028809,9.039999961853027,9.039999961853027,12700,0,0
2017-04-20,9.0600004196167,9.5,9.050000190734863,9.5,59400,0,0
2017-04-21,9.449999809265137,9.84000015258789,9.289999961853027,9.770000457763672,81600,0,0
2017-04-24,9.989999771118164,10.460000038146973,9.600000381469727,9.9399995803833,47200,0,0
2017-04-25,10.0600004196167,10.329999923706055,9.989999771118164,10.220000267028809,31700,0,0
2017-04-26,10.170000076293945,10.430000305175781,9.989999771118164,10.180000305175781,61400,0,0
2017-04-27,10.170000076293945,10.390000343322754,10.140000343322754,10.319999694824219,47100,0,0
2017-04-28,10.270000457763672,11.0600004196167,10.199999809265137,10.920000076293945,117200,0,0
2017-05-01,10.720000267028809,11.25,10.6899995803833,10.859999656677246,134100,0,0
2017-05-02,10.869999885559082,11.15999984741211,10.829999923706055,10.920000076293945,26100,0,0
2017-05-03,10.920000076293945,11.1899995803833,10.220000267028809,10.350000381469727,43000,0,0
2017-05-04,9.949999809265137,10.069999694824219,8.670000076293945,9.119999885559082,133800,0,0
