Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,76.55000305175781,76.55000305175781,75.25,75.52999877929688,595500,0,0
2017-02-07,75.87000274658203,76.12000274658203,75.11000061035156,75.20999908447266,605300,0,0
2017-02-08,75.27999877929688,76.16999816894531,74.80000305175781,75.62999725341797,917500,0,0
2017-02-09,75.62999725341797,87.98999786376953,75.62999725341797,84.98999786376953,3370600,0,0
2017-02-10,85.2699966430664,87.36000061035156,84.3499984741211,84.7699966430664,1380100,0,0
2017-02-13,84.75,85.68000030517578,84.08000183105469,85.41000366210938,692100,0,0
2017-02-14,85.27999877929688,85.8499984741211,84.38999938964844,84.88999938964844,691600,0,0
2017-02-15,84.88999938964844,85.16000366210938,84.0,84.5,589000,0,0
2017-02-16,84.12999725341797,85.05999755859375,82.83000183105469,83.54000091552734,625500,0,0
2017-02-17,82.70999908447266,83.62999725341797,82.4800033569336,83.30999755859375,729700,0,0
2017-02-21,83.0199966430664,85.31999969482422,83.0199966430664,85.12999725341797,528600,0,0
2017-02-22,85.19999694824219,86.5199966430664,84.30000305175781,84.52999877929688,425400,0,0
2017-02-23,84.9800033569336,85.11000061035156,84.16000366210938,84.9000015258789,419700,0,0
2017-02-24,84.79000091552734,85.1500015258789,84.2300033569336,84.94999694824219,229500,0,0
2017-02-27,85.33999633789062,85.4000015258789,83.66000366210938,84.3499984741211,393900,0,0
2017-02-28,84.55000305175781,85.58000183105469,83.7300033569336,85.08000183105469,473500,0,0
2017-03-01,85.58000183105469,86.48999786376953,85.19000244140625,85.95999908447266,627300,0,0
2017-03-02,85.83000183105469,86.13999938964844,85.62000274658203,85.7300033569336,719300,0,0
2017-03-03,85.63999938964844,86.4000015258789,85.44000244140625,86.26000213623047,392200,0,0
2017-03-06,85.44999694824219,86.01000213623047,85.08000183105469,85.43000030517578,297600,0,0
2017-03-07,85.33000183105469,85.69999694824219,84.88999938964844,85.12999725341797,322600,0,0
2017-03-08,84.9000015258789,85.7699966430664,84.75,85.13999938964844,233600,0,0
2017-03-09,85.41999816894531,86.08999633789062,85.33000183105469,85.66999816894531,412700,0,0
2017-03-10,86.1500015258789,86.38999938964844,85.05999755859375,85.5,338200,0,0
2017-03-13,85.48999786376953,85.48999786376953,84.51000213623047,84.93000030517578,300200,0,0
2017-03-14,84.73999786376953,85.61000061035156,84.62000274658203,85.43000030517578,341900,0,0
2017-03-15,85.68000030517578,86.1500015258789,85.0,85.63999938964844,387600,0,0
2017-03-16,85.5,86.0999984741211,84.8499984741211,85.8499984741211,329500,0,0
2017-03-17,85.93000030517578,87.05000305175781,85.93000030517578,86.83999633789062,863700,0,0
2017-03-20,86.80000305175781,86.80000305175781,85.08000183105469,85.55999755859375,613300,0,0
2017-03-21,85.41000366210938,85.80999755859375,83.66999816894531,83.87999725341797,757000,0,0
2017-03-22,83.83000183105469,85.18000030517578,83.58000183105469,83.9000015258789,537400,0,0
2017-03-23,83.91000366210938,84.51000213623047,83.62999725341797,83.87999725341797,512300,0,0
2017-03-24,83.95999908447266,84.4800033569336,83.63999938964844,84.04000091552734,324800,0,0
2017-03-27,83.66999816894531,84.22000122070312,83.08999633789062,83.69000244140625,343100,0,0
2017-03-28,83.56999969482422,85.16000366210938,83.56999969482422,84.88999938964844,338200,0,0
2017-03-29,85.02999877929688,85.91999816894531,84.38999938964844,85.55999755859375,276600,0,0
2017-03-30,85.52999877929688,85.94999694824219,83.87999725341797,84.5,342400,0,0
2017-03-31,84.5,85.16000366210938,84.0,84.66000366210938,409500,0,0
2017-04-03,85.16999816894531,85.9000015258789,84.44000244140625,85.25,482000,0,0
