Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,5.460000038146973,5.869999885559082,5.429999828338623,5.659999847412109,44400,0,0
2017-02-07,5.679999828338623,5.789999961853027,5.440000057220459,5.579999923706055,36400,0,0
2017-02-08,5.590000152587891,6.070000171661377,5.579999923706055,6.0,73800,0,0
2017-02-09,5.989999771118164,6.190000057220459,5.599999904632568,5.920000076293945,96800,0,0
2017-02-10,6.0,6.400000095367432,6.0,6.150000095367432,122400,0,0
2017-02-13,6.230000019073486,6.570000171661377,6.159999847412109,6.269999980926514,96700,0,0
2017-02-14,6.329999923706055,6.400000095367432,6.179999828338623,6.389999866485596,93700,0,0
2017-02-15,6.480000019073486,6.590000152587891,6.190000057220459,6.309999942779541,85700,0,0
2017-02-16,6.139999866485596,6.389999866485596,6.110000133514404,6.230000019073486,42100,0,0
2017-02-17,6.230000019073486,6.349999904632568,5.809999942779541,5.869999885559082,51900,0,0
2017-02-21,5.869999885559082,6.010000228881836,5.739999771118164,5.960000038146973,101600,0,0
2017-02-22,5.989999771118164,6.239999771118164,5.71999979019165,6.150000095367432,39100,0,0
2017-02-23,6.21999979019165,6.21999979019165,5.760000228881836,6.0,90900,0,0
2017-02-24,6.0,6.059999942779541,5.710000038146973,5.989999771118164,67000,0,0
2017-02-27,5.949999809265137,6.070000171661377,5.760000228881836,5.960000038146973,40800,0,0
2017-02-28,5.980000019073486,6.139999866485596,5.889999866485596,6.090000152587891,49800,0,0
2017-03-01,6.010000228881836,6.039999961853027,5.889999866485596,5.940000057220459,18100,0,0
2017-03-02,5.960000038146973,6.010000228881836,5.820000171661377,5.880000114440918,36800,0,0
2017-03-03,5.880000114440918,5.909999847412109,5.599999904632568,5.739999771118164,41800,0,0
2017-03-06,5.599999904632568,5.699999809265137,5.210000038146973,5.349999904632568,67400,0,0
2017-03-07,5.380000114440918,5.5,5.150000095367432,5.269999980926514,74300,0,0
2017-03-08,5.269999980926514,5.710000038146973,5.179999828338623,5.590000152587891,46500,0,0
2017-03-09,5.559999942779541,5.630000114440918,5.099999904632568,5.550000190734863,44100,0,0
2017-03-10,5.53000020980835,5.690000057220459,5.25,5.25,52300,0,0
2017-03-13,5.269999980926514,5.510000228881836,5.130000114440918,5.460000038146973,110400,0,0
2017-03-14,5.409999847412109,5.480000019073486,5.199999809265137,5.28000020980835,94800,0,0
2017-03-15,5.5,5.75,5.409999847412109,5.550000190734863,55900,0,0
2017-03-16,5.5,5.699999809265137,5.409999847412109,5.630000114440918,44500,0,0
2017-03-17,5.650000095367432,6.0,5.5,6.0,51100,0,0
2017-03-20,6.090000152587891,6.090000152587891,5.699999809265137,5.940000057220459,15400,0,0
2017-03-21,5.920000076293945,5.920000076293945,5.489999771118164,5.699999809265137,65100,0,0
2017-03-22,5.599999904632568,5.699999809265137,5.400000095367432,5.480000019073486,48200,0,0
2017-03-23,5.5,5.75,5.360000133514404,5.579999923706055,15500,0,0
2017-03-24,5.639999866485596,5.880000114440918,5.449999809265137,5.579999923706055,21000,0,0
2017-03-27,5.519999980926514,5.900000095367432,5.300000190734863,5.789999961853027,59600,0,0
2017-03-28,5.75,6.239999771118164,5.559999942779541,5.75,101200,0,0
2017-03-29,5.699999809265137,5.989999771118164,5.650000095367432,5.940000057220459,22400,0,0
2017-03-30,5.880000114440918,6.039999961853027,5.710000038146973,5.71999979019165,38000,0,0
2017-03-31,5.71999979019165,6.059999942779541,5.550000190734863,6.050000190734863,58100,0,0
2017-04-03,6.110000133514404,6.110000133514404,5.829999923706055,5.829999923706055,40500,0,0
2017-04-04,5.889999866485596,6.139999866485596,5.769999980926514,5.840000152587891,28200,0,0
2017-04-05,5.880000114440918,6.059999942779541,5.630000114440918,5.639999866485596,29200,0,0
2017-04-06,5.699999809265137,5.900000095367432,5.570000171661377,5.900000095367432,42000,0,0
2017-04-07,5.829999923706055,5.960000038146973,5.519999980926514,5.920000076293945,60500,0,0
2017-04-10,5.909999847412109,6.0,5.619999885559082,5.949999809265137,39100,0,0
2017-04-11,5.96999979019165,6.449999809265137,5.840000152587891,6.119999885559082,79000,0,0
2017-04-12,6.150000095367432,6.320000171661377,5.900000095367432,6.03000020980835,28200,0,0
2017-04-13,6.070000171661377,6.179999828338623,5.78000020980835,5.840000152587891,45200,0,0
2017-04-17,5.920000076293945,6.090000152587891,5.840000152587891,6.0,29600,0,0
2017-04-18,5.889999866485596,6.050000190734863,5.789999961853027,5.96999979019165,37700,0,0
2017-04-19,6.019999980926514,6.139999866485596,5.840000152587891,5.940000057220459,26900,0,0
2017-04-20,6.0,6.0,5.619999885559082,5.809999942779541,61600,0,0
2017-04-21,5.820000171661377,5.829999923706055,5.409999847412109,5.679999828338623,81300,0,0
2017-04-24,5.650000095367432,5.949999809265137,5.630000114440918,5.710000038146973,100900,0,0
2017-04-25,5.800000190734863,5.920000076293945,5.510000228881836,5.599999904632568,107300,0,0
2017-04-26,5.519999980926514,5.75,5.510000228881836,5.690000057220459,43100,0,0
2017-04-27,5.78000020980835,5.920000076293945,5.300000190734863,5.369999885559082,92400,0,0
2017-04-28,5.599999904632568,5.650000095367432,5.03000020980835,5.190000057220459,101900,0,0
2017-05-01,5.199999809265137,5.329999923706055,4.659999847412109,4.960000038146973,126400,0,0
2017-05-02,4.900000095367432,4.909999847412109,4.690000057220459,4.869999885559082,66200,0,0
2017-05-03,4.840000152587891,5.03000020980835,4.510000228881836,4.550000190734863,51600,0,0
2017-05-04,4.539999961853027,4.579999923706055,4.0,4.179999828338623,125500,0,0
2017-05-05,4.360000133514404,4.380000114440918,4.0,4.050000190734863,71300,0,0
2017-05-08,4.039999961853027,4.420000076293945,4.039999961853027,4.320000171661377,31200,0,0
