Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-06,61.444367808607,61.578742529628784,60.69688399377716,60.74728012084961,1061500,0.0,0,,,,,,,,,,63.21669769287109
2017-02-07,60.974040030308,61.368776584684944,60.78926918292774,61.18400573730469,1972700,0.0,0,0.007189220909747052,1.007189220909747,,,,,,,,63.22517776489258
2017-02-08,61.18401909961658,61.81391635817333,61.04124392551215,61.72153091430664,2130000,0.0,0,0.008785387137119294,1.0160377681357728,,,,,,,,63.52116775512695
2017-02-09,62.65377600722921,64.40909293884994,62.64537558342498,64.19912719726562,3654200,0.0,0,0.04014152348876188,1.0568230720708642,,,,,,,,63.41121673583984
2017-02-10,63.963959535116665,64.29989955847238,63.58601739737367,63.8295783996582,2623200,0.0,0,-0.005756290057836844,1.0507396919282102,,,,,,,,62.24415588378906
2017-02-13,63.73718186996496,63.86316256060416,63.26686079306567,63.51042175292969,2463900,0.0,0,-0.00500013715788894,1.045485849351331,,,,,,,,61.49147415161133
2017-02-14,63.40964166766992,63.9555537715033,63.1996759667836,63.76238250732422,1871700,0.0,0,0.003967234785098972,1.0496335371802064,,,,,,,,61.82976150512695
2017-02-15,63.22485796994246,64.08152144365141,62.59496099536258,63.86315536499024,1934400,0.0,0,0.0015804437303521546,1.0512924239232102,,,,,,,,61.73672866821289
2017-02-16,63.73719711148192,64.19912428507189,62.460608279922,62.74615859985352,3254800,0.0,0,-0.01749047253855318,1.0329048226525923,,,,62.55298846631355,,,,61.36460876464844
2017-02-17,61.30158249931221,61.88949028971911,60.839661815040174,61.22599792480469,4179500,0.0,0,-0.024227151254680668,1.0078804812824989,,,,62.59918106088884,,,,61.449180603027344
2017-02-21,62.24225089211644,62.88894261859218,62.01548428126703,62.7713623046875,3602800,0.0,0,0.02524032979880153,1.0333197170278439,,,,62.624377376945056,,,,61.804386138916016
2017-02-22,62.68735918113926,63.132485442058766,62.24223292021975,62.56137847900391,2143400,0.0,0,-0.003345216958401176,1.029863038386992,,,,62.624377376945056,,,,61.34769058227539
2017-02-23,62.628575541827765,63.006511279817765,62.58657983420872,62.82174682617188,1404800,0.0,0,0.004161806429111126,1.034149129001255,,,,62.569780686756275,,,,61.40689849853516
2017-02-24,62.71257938693485,63.18290710449219,62.71257938693485,63.18290710449219,1714700,0.0,0,0.0057489690523830905,1.0400944203394322,,,,62.51939305005603,,,,61.20392227172852
2017-02-27,62.95454676447285,63.2590023598022,62.35409446597448,62.4809455871582,1326700,0.52,0,-0.011109990810854509,1.02853898088704,,,,62.51939305005603,,,,61.11934280395508
2017-02-28,62.49785175719924,63.08984505352431,62.49785175719924,62.64162063598633,1789300,0.0,0,0.0025715847818594817,1.0311839560778384,,,,62.51939305005603,,,,61.52529144287109
2017-03-01,62.64163391321608,63.29282667719744,62.37100742721488,63.28437423706055,1907700,0.0,0,0.01026080734419832,1.0417647359875815,,,,62.51939305005603,,,,61.23774719238281
2017-03-02,63.36894623766209,63.51271515244284,62.99683238552873,63.4450569152832,3104700,0.0,0,0.002539057708317527,1.0444098367707442,,,,62.176188483741505,,,,61.38998031616211
2017-03-03,63.453514177049165,63.453514177049165,62.64163470873511,62.97991943359375,2676900,0.0,0,-0.0073313431227675085,1.0367529098965842,,,,62.76409971685493,,,,61.11934280395508
2017-03-06,62.62471332025168,62.92070998738265,62.37945709541646,62.76848220825195,1379500,0.0,0,-0.0033572165103312734,1.0332723059103455,62.78637161254883,64.64358424419522,60.929158980902436,62.87747403633129,,,,61.01786422729492
2017-03-07,62.70929507441667,63.22517784559584,62.65009572947372,62.70083618164063,1740700,0.0,0,-0.0010777069037114506,1.0321587412128521,62.88404941558838,64.48762479947723,61.28047403169952,62.93340480920865,,,,61.17008590698242
2017-03-08,62.53170472430522,62.65010342874152,62.27798952780146,62.46404647827149,1365700,0.0,0,-0.0037764999286958867,1.028260793800259,62.94805145263672,64.36445489517754,61.53164801009589,62.895352340122145,,,,60.848731994628906
2017-03-09,62.675454893480335,62.82768267535788,62.34562910811957,62.66699600219727,1959900,0.0,0,0.00324906142602166,1.0316016762812859,62.99532470703125,64.3026000906268,61.688049323435706,62.895352340122145,,,,61.1531867980957
2017-03-10,63.030648426642045,63.13213576132512,62.60779421049418,62.74311065673828,1271300,0.0,0,0.001214589168089919,1.0328546485030805,62.92252388000488,64.10886182702556,61.73618593298419,62.895352340122145,,,,61.71980667114258
2017-03-13,62.61625347709662,62.73465214214887,62.44710791827675,62.70928192138672,1346000,0.0,0,-0.0005391625470505534,1.0322977719600606,62.86650905609131,63.97896251914699,61.75405559303563,62.895352340122145,,,,61.449180603027344
2017-03-14,62.472491434501954,62.98837415398639,62.472491434501954,62.776947021484375,2105300,0.0,0,0.0010790284631625457,1.0334116506384647,62.82983531951904,63.90217074977536,61.757499889262725,62.895352340122145,62.55298846631355,,,61.55912780761719
2017-03-15,62.9037832878382,63.42812477545594,62.7769322000813,63.21669769287109,1538100,0.0,0,0.007004970650073439,1.0406506689206312,62.802551078796384,63.80321097316278,61.80189118442999,62.86575185242531,62.59918106088884,,,61.246219635009766
2017-03-16,63.13214930120887,63.22517776489258,62.78540567252511,63.22517776489258,2111800,0.0,0,0.00013414291367586095,1.040790264833479,62.7706521987915,63.668360423179095,61.87294397440391,62.853057151628704,62.624377376945056,,,61.54219436645508
2017-03-17,63.50424997138997,63.690306879032846,63.19980083880818,63.52116775512695,3593600,0.0,0,0.00468152088611018,1.045662746196357,62.80940265655518,63.765213622176994,61.853591690933364,62.98414820341715,62.624377376945056,,,61.1870231628418
2017-03-20,63.43658695470672,63.58881472015084,63.14059031418839,63.41121673583984,2655900,0.0,0,-0.001730935106718734,1.043852771839178,62.918663597106935,63.575630537792456,62.261696656421414,62.98414820341715,62.569780686756275,,,60.4597053527832
2017-03-21,62.633181091858646,62.827696922015946,62.125757187952445,62.24415588378906,4262800,0.0,0,-0.018404643722774616,1.0246410334744471,62.89230327606201,63.61091087554196,62.17369567658206,62.908032033492645,62.51939305005603,,,60.0114860534668
2017-03-22,62.252613214489024,62.26952454822193,61.12781918002781,61.49147415161133,4567900,0.0,0,-0.012092408058083426,1.0122506559846178,62.83880805969238,63.776594548826594,61.90102157055817,62.40906302953033,62.51939305005603,,,60.0452995300293
2017-03-23,61.49993563933844,62.20187538539917,61.21239133578851,61.82976150512695,3006300,0.0,0,0.005501370038414777,1.0178194214148173,62.789208793640135,63.82617592289676,61.75224166438351,62.40906302953033,62.51939305005603,,,59.32646179199219
2017-03-24,61.98198493993131,62.12575385541446,61.52530151523956,61.73672866821289,2933000,0.0,0,-0.0015046610992724974,1.0162879481253304,62.71689987182617,63.833495907691095,61.60030383596125,62.40906302953033,62.51939305005603,,,58.37926483154297
2017-03-27,61.60140612027482,61.73672258191505,61.22929875525223,61.36460876464844,2523300,0.0,0,-0.006027528694698248,1.010162243355929,62.66108303070068,63.923094733420584,61.39907132798078,62.40906302953033,62.26498434703651,,,58.30315017700195
2017-03-28,61.26312370703901,61.57603171188886,61.060149028373424,61.449180603027344,1742100,0.0,0,0.001378185897074058,1.0115544347134788,62.601461029052736,63.970832911467184,61.23208914663829,62.37522795370313,62.37522795370313,,,59.53789520263672
2017-03-29,61.45764251526425,61.87204437556678,61.14473446218245,61.804386138916016,2055700,0.0,0,0.005780476361163522,1.0174017012113703,62.52746162414551,63.90121467052824,61.15370857776278,62.37522795370313,62.37522795370313,,,59.78313827514648
2017-03-30,61.67751635538628,61.84665546130453,61.21237413574615,61.34769058227539,2143400,0.0,0,-0.007389371291774083,1.009883742288237,62.42259330749512,63.82041521017632,61.02477140481392,62.32448187426213,62.37522795370313,,,61.483009338378906
2017-03-31,61.27158203309026,61.66906608502938,61.27158203309026,61.40689849853516,2145600,0.0,0,0.0009651205399552332,1.0108584018308862,62.34394226074219,63.784315341144996,60.90356918033938,61.94392297519468,62.37522795370313,,,59.918453216552734
2017-04-03,61.38997270908829,61.52528915688816,61.00940649107705,61.20392227172852,2156100,0.0,0,-0.003305430363194195,1.0075170797765844,62.26571426391602,63.774442656095,60.75698587173704,61.63946551964949,62.349856685054945,,,60.08759689331055
2017-04-04,61.23774791519523,61.45762745205107,60.77260571753287,61.11934280395508,1420900,0.0,0,-0.0013819288802755514,1.0061247628266703,62.186639595031735,63.76093512933866,60.61234406072481,61.487240551466016,62.23145629828286,,,59.78313827514648
2017-04-05,61.178547871683136,61.71134833938721,61.043237871099166,61.52529144287109,1516600,0.0,0,0.00664190124259223,1.0128073441390915,62.13970184326172,63.7341835299473,60.545220156576136,61.449179786473664,62.23145629828286,,,59.90153884887695
2017-04-06,61.389968507374135,61.389968507374135,60.907914986506185,61.23774719238281,1777700,0.0,0,-0.004673594285291127,1.0080738935234221,62.068239402771,63.68996371302818,60.44651509251382,61.32232504654982,62.23145629828286,,,60.06222152709961
2017-04-07,61.19547096365159,61.50838544878072,61.110901399419,61.38998031616211,1811200,0.0,0,0.0024859360567437427,1.0105799007631941,62.00058288574219,63.61687696539944,60.38428880608494,61.32232504654982,62.23145629828286,,,59.4955940246582
2017-04-10,61.2969472446938,61.53374456268809,61.000944144957934,61.11934280395508,1714900,0.0,0,-0.004408496481237312,1.0061247628266705,61.92108592987061,63.54660656592826,60.295565293812956,61.32232504654982,62.23145629828286,,,59.64782333374024
2017-04-11,61.144721781645536,61.347689997260574,60.86563645252283,61.01786422729492,2045100,0.0,0,-0.001660334879346692,1.004454258789975,61.83313179016113,63.45420535976841,60.21205822055386,61.3096305894187,62.23145629828286,,,59.26726150512695
2017-04-12,60.95019993150069,61.38996543022155,60.86563038777467,61.17008590698242,2494400,0.0,0,0.002494706781615008,1.0069600776412004,61.7308012008667,63.24321026309602,60.218392138637384,61.24197702846004,62.23145629828286,,,60.07068634033203
