Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,3.575000047683716,3.575000047683716,3.4000000953674316,3.5350000858306885,6400,0,0.0
2017-02-07,3.5350000858306885,3.5350000858306885,3.5350000858306885,3.5350000858306885,0,0,0.0
2017-02-08,3.325000047683716,3.4000000953674316,3.2249999046325684,3.240000009536743,95400,0,0.0
2017-02-09,3.240000009536743,3.240000009536743,3.240000009536743,3.240000009536743,0,0,0.0
2017-02-10,3.309999942779541,3.375,3.119999885559082,3.125,14600,0,0.0
2017-02-13,3.200000047683716,3.2049999237060547,3.119999885559082,3.2049999237060547,16200,0,0.0
2017-02-14,3.184999942779541,3.184999942779541,3.119999885559082,3.125,9800,0,0.0
2017-02-15,3.119999885559082,3.1549999713897705,2.9049999713897705,3.059999942779541,17800,0,0.0
2017-02-16,3.055000066757202,3.25,3.055000066757202,3.1050000190734863,61000,0,0.0
2017-02-17,3.125,3.1449999809265137,3.125,3.134999990463257,5200,0,0.0
2017-02-21,3.200000047683716,3.3550000190734863,3.200000047683716,3.3499999046325684,55200,0,0.0
2017-02-22,3.25,3.299999952316284,3.1549999713897705,3.1549999713897705,28400,0,0.0
2017-02-23,3.25,3.25,3.1050000190734863,3.180000066757202,11800,0,0.0
2017-02-24,3.115000009536743,3.115000009536743,3.115000009536743,3.115000009536743,3000,0,0.0
2017-02-27,3.2850000858306885,3.3499999046325684,3.259999990463257,3.3499999046325684,20800,0,0.0
2017-02-28,3.2750000953674316,3.3350000381469727,3.2750000953674316,3.3299999237060547,15400,0,0.0
2017-03-01,3.3399999141693115,3.3499999046325684,3.3299999237060547,3.3499999046325684,23000,0,0.0
2017-03-02,3.3499999046325684,3.3499999046325684,3.325000047683716,3.325000047683716,13200,0,0.0
2017-03-03,3.305000066757202,3.3450000286102295,3.255000114440918,3.3399999141693115,26800,0,0.0
2017-03-06,3.2950000762939453,3.3450000286102295,3.200000047683716,3.200000047683716,10800,0,0.0
2017-03-07,3.2300000190734863,3.3450000286102295,3.180000066757202,3.2100000381469727,26800,0,0.0
2017-03-08,3.2249999046325684,3.2249999046325684,3.0999999046325684,3.1549999713897705,7000,0,0.0
2017-03-09,3.125,3.2799999713897705,3.069999933242798,3.140000104904175,142400,0,0.0
2017-03-10,3.125,3.1649999618530273,3.125,3.130000114440918,5400,0,0.0
2017-03-13,3.1050000190734863,3.2950000762939453,3.0999999046325684,3.2950000762939453,40200,0,0.0
2017-03-14,3.2950000762939453,3.299999952316284,3.1649999618530273,3.2200000286102295,97800,0,0.0
2017-03-15,3.180000066757202,3.490000009536743,3.130000114440918,3.309999942779541,46200,0,0.0
2017-03-16,3.3499999046325684,3.3499999046325684,3.2249999046325684,3.3299999237060547,23000,0,0.0
2017-03-17,3.2750000953674316,3.440000057220459,3.1649999618530273,3.440000057220459,131600,0,0.0
2017-03-20,3.440000057220459,3.4549999237060547,3.265000104904175,3.380000114440918,66000,0,0.0
2017-03-21,3.4600000381469727,3.4600000381469727,3.2149999141693115,3.3399999141693115,117200,0,0.0
2017-03-22,3.259999990463257,3.375,3.259999990463257,3.369999885559082,10800,0,0.0
2017-03-23,3.3299999237060547,3.380000114440918,3.3299999237060547,3.3350000381469727,5400,0,0.0
2017-03-24,3.200000047683716,3.424999952316284,3.1500000953674316,3.384999990463257,219800,0,0.0
2017-03-27,3.3399999141693115,3.424999952316284,3.2850000858306885,3.3949999809265137,143800,0,0.0
2017-03-28,3.365000009536743,3.424999952316284,3.2249999046325684,3.315000057220459,132000,0,0.0
2017-03-29,3.3949999809265137,3.4149999618530273,3.315000057220459,3.359999895095825,109000,0,0.0
