Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,5.0,5.019999980926514,4.800000190734863,4.889999866485596,9000,0,0
2017-02-07,4.96999979019165,4.96999979019165,4.610000133514404,4.849999904632568,7100,0,0
2017-02-08,4.800000190734863,4.809999942779541,4.730000019073486,4.75,5300,0,0
2017-02-09,4.769999980926514,4.880000114440918,4.75,4.880000114440918,2700,0,0
2017-02-10,4.880000114440918,5.050000190734863,4.650000095367432,4.940000057220459,10700,0,0
2017-02-13,4.690000057220459,4.800000190734863,4.679999828338623,4.710000038146973,5900,0,0
2017-02-14,4.71999979019165,4.849999904632568,4.659999847412109,4.730000019073486,14300,0,0
2017-02-15,4.739999771118164,4.989999771118164,4.739999771118164,4.760000228881836,1300,0,0
2017-02-16,4.869999885559082,4.869999885559082,4.869999885559082,4.869999885559082,1100,0,0
2017-02-17,4.869999885559082,4.869999885559082,4.730000019073486,4.730000019073486,700,0,0
2017-02-21,4.699999809265137,4.699999809265137,4.690000057220459,4.699999809265137,4400,0,0
2017-02-22,4.71999979019165,4.900000095367432,4.71999979019165,4.789999961853027,3600,0,0
2017-02-23,4.880000114440918,5.159999847412109,4.869999885559082,5.159999847412109,7300,0,0
2017-02-24,5.03000020980835,5.260000228881836,5.0,5.239999771118164,2900,0,0
2017-02-27,5.099999904632568,5.309999942779541,5.099999904632568,5.25,900,0,0
2017-02-28,5.46999979019165,5.46999979019165,5.389999866485596,5.389999866485596,600,0,0
2017-03-01,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,400,0,0
2017-03-02,5.369999885559082,5.380000114440918,5.369999885559082,5.380000114440918,600,0,0
2017-03-03,5.480000019073486,5.480000019073486,5.25,5.28000020980835,5100,0,0
2017-03-06,5.099999904632568,5.130000114440918,5.050000190734863,5.130000114440918,5900,0,0
2017-03-07,5.300000190734863,5.420000076293945,4.730000019073486,4.849999904632568,22600,0,0
2017-03-08,4.900000095367432,5.050000190734863,4.900000095367432,4.920000076293945,2800,0,0
2017-03-09,5.130000114440918,5.210000038146973,5.010000228881836,5.019999980926514,1300,0,0
