Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-06,37.057995482107685,37.27756625084762,36.67873134366673,37.07795715332031,1826300,0.0,0
2017-02-07,38.77465778867942,39.19384527454652,37.44723899924926,38.04607391357422,1949100,0.0,0
2017-02-08,37.976209490691296,37.976209490691296,36.67873132106587,36.958187103271484,1306700,0.0,0
2017-02-09,36.95819034676654,38.17582574575128,36.798500770448854,38.016136169433594,1691400,0.0,0
2017-02-10,38.105960234369704,38.335513752974386,37.37737633428538,38.32553482055664,1370000,0.0,0
2017-02-13,38.52514355079256,38.72475646289348,37.7266957096885,37.836483001708984,862300,0.0,0
2017-02-14,37.68677460413693,38.29559230891939,37.10790131269286,38.26565170288086,772000,0.0,0
2017-02-15,38.21574662572761,38.8644838219638,38.11593826740695,38.774658203125,842400,0.0,0
2017-02-16,38.61496954826709,38.83454413445403,37.796560027224444,38.32553482055664,470200,0.0,0
2017-02-17,38.09597581927973,38.165843572329955,37.22766405973539,37.67679214477539,752400,0.0,0
2017-02-21,37.90634763241358,38.595008193897584,37.786581405916294,38.335514068603516,816300,0.0,0
2017-02-22,38.10595859635879,38.30557150183008,37.656830510873256,37.91632843017578,1060900,0.0,0
2017-02-23,38.115938612795254,38.115938612795254,35.96012754842859,36.27950668334961,1840500,0.0,0
2017-02-24,36.01003421030535,36.06991541950296,35.22156529260627,35.70063400268555,1695900,0.0,0
2017-02-27,35.70063229804489,37.08793608527688,35.60082394198175,37.07795715332031,1637900,0.0,0
2017-02-28,36.97814996872668,37.157801208032204,36.12979985546141,36.27950668334961,1575100,0.0,0
2017-03-01,37.247628565698065,38.07602085307158,37.048015645233384,37.76662063598633,1833600,0.0,0
2017-03-02,37.806542615591304,37.8165215479691,36.84840139343836,36.88832473754883,935100,0.0,0
2017-03-03,36.788521150145684,37.517105066436116,36.638810509451865,37.03803634643555,1289300,0.0,0
2017-03-06,36.71865714870302,36.82844444408585,36.0499544437803,36.4391975402832,1184400,0.0,0
2017-03-07,36.47912023660838,36.65877147907614,36.069915474831745,36.299468994140625,841700,0.0,0
2017-03-08,36.47912148429623,36.66875547299802,35.700635278509324,35.74055862426758,1695300,0.0,0
2017-03-09,35.610810254652854,35.820402112467995,34.78241794905034,35.04191589355469,874100,0.0,0
2017-03-10,35.550921509032285,36.02001126218804,35.351308605095824,36.00004959106445,961400,0.0,0
2017-03-13,36.029992121005236,36.848401644344214,35.95014923954029,36.17970275878906,882300,0.0,0
2017-03-14,35.900245313030894,35.91022424501808,34.892201853847205,35.65073013305664,804400,0.0,0
2017-03-15,35.83038239238541,36.489102334072456,35.57088446569983,36.27950668334961,1316400,0.0,0
2017-03-16,36.57892696039408,36.76855712682274,35.87030095468802,36.010032653808594,968300,0.0,0
2017-03-17,36.13977935862495,36.20964330753632,35.191620871156786,35.580867767333984,2070400,0.0,0
2017-03-20,35.53096034216197,35.63076869919641,34.91216375774655,35.06187438964844,501400,0.0,0
2017-03-21,35.3313520868637,35.42117770669114,33.62466531014244,34.013912200927734,977100,0.0,0
2017-03-22,33.734453261916656,34.542883856181675,33.734453261916656,34.39317321777344,1080700,0.0,0
2017-03-23,34.38319302794004,34.822338380019055,34.18358011979519,34.473018646240234,668700,0.0,0
2017-03-24,34.5329010814781,34.83232235799182,33.86420219381009,34.033870697021484,595500,0.0,0
